task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1466	95/60e988	143469	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (519)	COMPLETED	0	2024-10-21 05:11:51.056	3.7s	3.3s	97.1%	1.8 GB	1.8 GB	20 MB	58.8 KB
1469	58/2f4e05	143492	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (522)	COMPLETED	0	2024-10-21 05:11:51.069	3.6s	3.2s	97.6%	1.2 GB	1.2 GB	20 MB	58.2 KB
1470	f3/a1f0e5	143508	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (523)	COMPLETED	0	2024-10-21 05:11:51.073	3.6s	3.2s	97.2%	1.8 GB	1.8 GB	20 MB	58.2 KB
1472	0b/1939c4	145106	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (525)	COMPLETED	0	2024-10-21 05:11:54.679	3.6s	3.2s	98.1%	1.2 GB	1.3 GB	20 MB	58.2 KB
1476	f4/e0ae47	145112	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (529)	COMPLETED	0	2024-10-21 05:11:54.684	3.6s	3.2s	97.4%	1.2 GB	1.2 GB	20 MB	58.8 KB
1475	0a/5a4243	145179	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (528)	COMPLETED	0	2024-10-21 05:11:54.720	3.6s	3.3s	97.8%	1.8 GB	1.8 GB	20 MB	58.1 KB
1473	71/bdaf67	145187	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (526)	COMPLETED	0	2024-10-21 05:11:54.725	3.6s	3.2s	98.2%	1.2 GB	1.2 GB	19.9 MB	58.1 KB
1477	40/7b12e3	145223	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (530)	COMPLETED	0	2024-10-21 05:11:54.730	3.6s	3.3s	96.5%	1.8 GB	1.8 GB	20 MB	57.6 KB
1479	dc/e10a45	146813	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (532)	COMPLETED	0	2024-10-21 05:11:58.356	3.6s	3.2s	98.0%	1.8 GB	1.8 GB	20 MB	58.2 KB
1478	c9/ea5473	146751	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (531)	COMPLETED	0	2024-10-21 05:11:58.322	3.6s	3.3s	97.9%	1.8 GB	1.8 GB	20 MB	58.2 KB
1482	d4/c4eb28	146804	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (535)	COMPLETED	0	2024-10-21 05:11:58.351	3.6s	3.3s	97.3%	1.8 GB	1.8 GB	20 MB	57.8 KB
1481	f6/e75812	146762	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (534)	COMPLETED	0	2024-10-21 05:11:58.332	3.6s	3.3s	97.9%	1.8 GB	1.8 GB	20 MB	58.1 KB
1484	77/0fdf29	146832	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (537)	COMPLETED	0	2024-10-21 05:11:58.362	3.6s	3.3s	97.4%	1.8 GB	1.8 GB	20 MB	58 KB
1488	27/d0aaa8	148446	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (541)	COMPLETED	0	2024-10-21 05:12:01.999	3.5s	3.2s	97.8%	1.3 GB	1.3 GB	19.9 MB	57.6 KB
1485	e8/e9012c	148403	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (538)	COMPLETED	0	2024-10-21 05:12:01.986	3.6s	3.2s	97.7%	1.3 GB	1.3 GB	20 MB	57.9 KB
1486	25/de07be	148380	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (539)	COMPLETED	0	2024-10-21 05:12:01.973	3.6s	3.2s	98.0%	1.2 GB	1.2 GB	20 MB	57.6 KB
1483	df/781ffd	148386	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (536)	COMPLETED	0	2024-10-21 05:12:01.978	3.6s	3.2s	97.2%	1.8 GB	1.8 GB	20 MB	58.1 KB
1487	e2/64a89e	148426	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (540)	COMPLETED	0	2024-10-21 05:12:01.992	3.7s	3.2s	98.0%	1.2 GB	1.2 GB	20 MB	58.5 KB
1490	76/278bff	150024	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (543)	COMPLETED	0	2024-10-21 05:12:05.543	3.6s	3.2s	98.0%	1.2 GB	1.3 GB	19.9 MB	58.1 KB
1491	cb/c9dab5	150034	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (544)	COMPLETED	0	2024-10-21 05:12:05.554	3.6s	3.2s	97.9%	1.2 GB	1.2 GB	19.9 MB	57.9 KB
1492	59/6571df	150046	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (545)	COMPLETED	0	2024-10-21 05:12:05.559	3.6s	3.1s	97.9%	1.3 GB	1.3 GB	19.9 MB	58.1 KB
1508	dc/4681b1	150062	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (561)	COMPLETED	0	2024-10-21 05:12:05.564	3.6s	3.2s	97.2%	1.8 GB	1.8 GB	19.9 MB	57.4 KB
1489	02/a59b71	150251	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (542)	COMPLETED	0	2024-10-21 05:12:05.666	3.5s	3.2s	97.9%	1.8 GB	1.8 GB	19.9 MB	57.2 KB
1494	38/c14388	151675	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (547)	COMPLETED	0	2024-10-21 05:12:09.176	3.6s	3.2s	97.9%	1.3 GB	1.3 GB	19.9 MB	58 KB
1493	39/211090	151669	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (546)	COMPLETED	0	2024-10-21 05:12:09.170	3.6s	3.2s	97.5%	1.2 GB	1.2 GB	19.9 MB	58.1 KB
1496	8f/dbfc28	151696	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (549)	COMPLETED	0	2024-10-21 05:12:09.185	3.6s	3.2s	97.9%	1.2 GB	1.2 GB	19.9 MB	57.4 KB
1497	48/a6ef9e	151734	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (550)	COMPLETED	0	2024-10-21 05:12:09.194	3.6s	3.2s	98.1%	1.2 GB	1.2 GB	19.9 MB	57.4 KB
1495	09/ae4469	151714	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (548)	COMPLETED	0	2024-10-21 05:12:09.189	3.6s	3.2s	98.0%	1.2 GB	1.2 GB	19.9 MB	58.1 KB
1501	d2/b0abc1	153347	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (554)	COMPLETED	0	2024-10-21 05:12:12.759	3.6s	3.2s	98.2%	1.2 GB	1.2 GB	19.9 MB	57.4 KB
1498	51/be1bb8	153299	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (551)	COMPLETED	0	2024-10-21 05:12:12.740	3.6s	3.2s	97.9%	1.2 GB	1.2 GB	19.9 MB	58.1 KB
1499	28/39518b	153306	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (552)	COMPLETED	0	2024-10-21 05:12:12.746	3.6s	3.2s	97.8%	1.2 GB	1.2 GB	19.9 MB	58 KB
1502	cf/605aff	153407	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (555)	COMPLETED	0	2024-10-21 05:12:12.775	3.6s	3.2s	97.6%	1.2 GB	1.2 GB	19.9 MB	57.5 KB
1500	ba/66aa8d	153316	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (553)	COMPLETED	0	2024-10-21 05:12:12.750	3.6s	3.3s	97.3%	1.8 GB	1.8 GB	19.9 MB	57.8 KB
1503	cd/85337c	154918	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (556)	COMPLETED	0	2024-10-21 05:12:16.334	3.6s	3.2s	97.6%	1.2 GB	1.2 GB	19.9 MB	57.4 KB
1504	f9/39c445	154924	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (557)	COMPLETED	0	2024-10-21 05:12:16.340	3.6s	3.3s	97.2%	1.8 GB	1.8 GB	19.9 MB	57.7 KB
1505	40/0a72d8	154928	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (558)	COMPLETED	0	2024-10-21 05:12:16.344	3.6s	3.3s	95.3%	1.8 GB	1.8 GB	19.9 MB	57.7 KB
1507	fe/7dae91	154959	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (560)	COMPLETED	0	2024-10-21 05:12:16.351	3.6s	3.3s	98.0%	1.8 GB	1.8 GB	19.9 MB	58.5 KB
1510	06/8fde6e	154940	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (563)	COMPLETED	0	2024-10-21 05:12:16.347	3.6s	3.2s	98.0%	1.2 GB	1.3 GB	19.9 MB	57.4 KB
1509	5b/c9e389	156592	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (562)	COMPLETED	0	2024-10-21 05:12:19.971	3.6s	3.2s	97.2%	1.2 GB	1.2 GB	19.9 MB	57.3 KB
1517	0d/2beb06	156558	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (570)	COMPLETED	0	2024-10-21 05:12:19.955	3.6s	3.3s	96.4%	1.8 GB	1.8 GB	19.9 MB	59 KB
1524	ea/a5edb5	156562	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (577)	COMPLETED	0	2024-10-21 05:12:19.960	3.6s	3.2s	97.4%	1.3 GB	1.3 GB	19.9 MB	57.7 KB
1511	57/dd60fe	156575	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (564)	COMPLETED	0	2024-10-21 05:12:19.967	3.6s	3.3s	97.1%	1.8 GB	1.8 GB	19.9 MB	58.1 KB
1519	13/aa2070	156607	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (572)	COMPLETED	0	2024-10-21 05:12:19.974	3.6s	3.2s	97.4%	1.8 GB	1.8 GB	19.9 MB	57.9 KB
1506	ca/e66517	158189	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (559)	COMPLETED	0	2024-10-21 05:12:23.568	3.7s	3.2s	95.2%	1.8 GB	1.8 GB	19.9 MB	57.5 KB
1513	7c/cc4553	158228	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (566)	COMPLETED	0	2024-10-21 05:12:23.582	3.8s	3.2s	96.6%	1.8 GB	1.8 GB	19.9 MB	57.7 KB
1522	52/1dfe18	158185	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (575)	COMPLETED	0	2024-10-21 05:12:23.564	4.1s	3.2s	97.4%	1.2 GB	1.2 GB	19.9 MB	57.8 KB
1525	f7/2af9bc	158198	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (578)	COMPLETED	0	2024-10-21 05:12:23.572	4.1s	3.2s	98.2%	1.2 GB	1.2 GB	19.9 MB	58.2 KB
1523	21/4b0277	158255	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (576)	COMPLETED	0	2024-10-21 05:12:23.587	4.1s	3.2s	97.7%	1.2 GB	1.2 GB	19.9 MB	57.8 KB
1527	c2/d1729c	159614	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (580)	COMPLETED	0	2024-10-21 05:12:27.434	3.6s	3.1s	98.0%	1.3 GB	1.3 GB	19.9 MB	57.3 KB
1518	5d/ee050e	159608	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (571)	COMPLETED	0	2024-10-21 05:12:27.429	3.7s	3.2s	97.8%	1.8 GB	1.8 GB	19.9 MB	57.1 KB
1515	13/9c07de	159984	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (568)	COMPLETED	0	2024-10-21 05:12:27.712	3.5s	3.2s	98.2%	1.2 GB	1.2 GB	19.9 MB	58 KB
1529	79/f8c45a	160044	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (582)	COMPLETED	0	2024-10-21 05:12:27.730	3.5s	3.2s	97.3%	1.8 GB	1.8 GB	19.9 MB	57.7 KB
1526	35/4a20e3	160028	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (579)	COMPLETED	0	2024-10-21 05:12:27.725	3.6s	3.3s	97.7%	1.8 GB	1.8 GB	19.9 MB	58.2 KB
1514	18/0536ab	161269	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (567)	COMPLETED	0	2024-10-21 05:12:31.031	3.7s	3.2s	98.0%	1.8 GB	1.8 GB	19.9 MB	57.6 KB
1528	30/4aee3d	161492	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (581)	COMPLETED	0	2024-10-21 05:12:31.152	3.6s	3.2s	95.6%	1.8 GB	1.8 GB	19.9 MB	57.8 KB
1516	1c/295c04	161588	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (569)	COMPLETED	0	2024-10-21 05:12:31.273	3.5s	3.2s	96.9%	1.8 GB	1.8 GB	19.9 MB	58 KB
1546	a2/02683d	161684	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (599)	COMPLETED	0	2024-10-21 05:12:31.313	3.5s	3.2s	97.8%	1.2 GB	1.2 GB	19.9 MB	57.3 KB
1544	14/34a143	161596	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (597)	COMPLETED	0	2024-10-21 05:12:31.281	3.7s	3.2s	98.1%	1.8 GB	1.8 GB	19.9 MB	57.5 KB
1547	1d/fba081	163104	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (600)	COMPLETED	0	2024-10-21 05:12:34.765	3.6s	3.2s	97.7%	1.2 GB	1.2 GB	19.9 MB	57.9 KB
1520	a0/45a0ec	163196	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (573)	COMPLETED	0	2024-10-21 05:12:34.826	3.6s	3.2s	97.7%	1.3 GB	1.3 GB	19.9 MB	58.1 KB
1521	0a/e32bf8	163227	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (574)	COMPLETED	0	2024-10-21 05:12:34.839	3.6s	3.2s	97.9%	1.8 GB	1.8 GB	19.9 MB	57.6 KB
1531	29/026f2e	163356	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (584)	COMPLETED	0	2024-10-21 05:12:34.942	3.5s	3.2s	97.9%	1.2 GB	1.2 GB	19.9 MB	57.4 KB
1548	60/581161	163130	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (601)	COMPLETED	0	2024-10-21 05:12:34.792	3.6s	3.2s	97.4%	1.8 GB	1.8 GB	20 MB	59.2 KB
1530	3d/e7f4b2	164781	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (583)	COMPLETED	0	2024-10-21 05:12:38.409	3.6s	3.2s	98.0%	1.2 GB	1.2 GB	19.9 MB	57.7 KB
1535	05/ae57a4	164810	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (588)	COMPLETED	0	2024-10-21 05:12:38.421	3.6s	3.2s	97.6%	1.8 GB	1.8 GB	19.9 MB	57.5 KB
1532	fd/378f92	164793	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (585)	COMPLETED	0	2024-10-21 05:12:38.416	3.6s	3.2s	98.3%	1.2 GB	1.2 GB	19.9 MB	57.4 KB
1533	88/92b25c	164764	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (586)	COMPLETED	0	2024-10-21 05:12:38.396	3.6s	3.2s	97.9%	1.2 GB	1.2 GB	19.9 MB	57.7 KB
1536	2b/a55499	164850	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (589)	COMPLETED	0	2024-10-21 05:12:38.432	3.6s	3.2s	97.5%	1.8 GB	1.8 GB	19.9 MB	58.1 KB
1537	78/6ac041	166402	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (590)	COMPLETED	0	2024-10-21 05:12:41.994	3.6s	3.2s	97.8%	1.2 GB	1.2 GB	19.9 MB	57.5 KB
1538	a2/52256a	166423	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (591)	COMPLETED	0	2024-10-21 05:12:42.006	3.6s	3.2s	97.7%	1.3 GB	1.3 GB	19.9 MB	57.5 KB
1540	d2/273290	166410	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (593)	COMPLETED	0	2024-10-21 05:12:42.003	3.6s	3.3s	97.8%	1.8 GB	1.8 GB	19.9 MB	58.3 KB
1539	bc/d5bf2e	166408	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (592)	COMPLETED	0	2024-10-21 05:12:41.999	3.6s	3.2s	97.1%	1.2 GB	1.2 GB	19.9 MB	57.3 KB
1542	81/61abc5	166447	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (595)	COMPLETED	0	2024-10-21 05:12:42.012	3.6s	3.3s	97.1%	1.8 GB	1.8 GB	19.9 MB	57.5 KB
1543	7d/6e08d0	168066	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (596)	COMPLETED	0	2024-10-21 05:12:45.578	3.5s	3.2s	98.0%	1.3 GB	1.3 GB	19.9 MB	57.9 KB
1550	54/d09814	168105	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (603)	COMPLETED	0	2024-10-21 05:12:45.598	3.5s	3.2s	97.4%	1.2 GB	1.2 GB	20 MB	58.2 KB
1541	04/c226d0	168073	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (594)	COMPLETED	0	2024-10-21 05:12:45.587	3.6s	3.2s	96.1%	1.2 GB	1.2 GB	19.9 MB	57.5 KB
1545	33/dc94bb	168089	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (598)	COMPLETED	0	2024-10-21 05:12:45.593	3.6s	3.2s	97.6%	1.2 GB	1.2 GB	19.9 MB	57 KB
1549	75/e37d7f	168159	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (602)	COMPLETED	0	2024-10-21 05:12:45.610	3.7s	3.3s	97.7%	1.9 GB	1.9 GB	20.9 MB	62 KB
1552	49/ba7311	169690	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (605)	COMPLETED	0	2024-10-21 05:12:49.132	3.6s	3.2s	97.8%	1.8 GB	1.8 GB	20 MB	58.7 KB
1556	49/f50ea6	169937	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (609)	COMPLETED	0	2024-10-21 05:12:49.271	3.5s	3.2s	98.0%	1.2 GB	1.2 GB	20 MB	59.6 KB
1551	79/68db8c	169749	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (604)	COMPLETED	0	2024-10-21 05:12:49.160	3.6s	3.3s	98.1%	1.9 GB	1.9 GB	20.9 MB	61.4 KB
1554	9d/b6d42c	169789	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (607)	COMPLETED	0	2024-10-21 05:12:49.174	3.6s	3.3s	97.7%	1.8 GB	1.8 GB	20 MB	58.9 KB
1553	45/7543e5	169698	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (606)	COMPLETED	0	2024-10-21 05:12:49.140	3.7s	3.3s	98.1%	1.9 GB	1.9 GB	20.9 MB	61.5 KB
1558	eb/925a59	171446	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (611)	COMPLETED	0	2024-10-21 05:12:52.814	3.7s	3.3s	98.2%	1.8 GB	1.8 GB	20 MB	58.6 KB
1559	1f/aa7d57	171498	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (612)	COMPLETED	0	2024-10-21 05:12:52.830	3.7s	3.3s	97.8%	1.9 GB	1.9 GB	20.9 MB	62.1 KB
1555	cb/568ddc	171398	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (608)	COMPLETED	0	2024-10-21 05:12:52.782	3.7s	3.4s	97.9%	1.8 GB	1.8 GB	20.9 MB	61 KB
1560	92/1b0dca	171515	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (613)	COMPLETED	0	2024-10-21 05:12:52.837	3.7s	3.3s	97.1%	1.8 GB	1.8 GB	20 MB	59 KB
1557	36/03b2af	171421	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (610)	COMPLETED	0	2024-10-21 05:12:52.802	3.7s	3.4s	97.0%	1.8 GB	1.8 GB	20.9 MB	62.2 KB
1566	eb/2985de	173150	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (619)	COMPLETED	0	2024-10-21 05:12:56.533	3.6s	3.2s	98.2%	1.2 GB	1.2 GB	20 MB	58.1 KB
1561	13/62319c	173067	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (614)	COMPLETED	0	2024-10-21 05:12:56.502	3.7s	3.3s	98.1%	1.9 GB	1.9 GB	20.9 MB	61.7 KB
1563	e0/69ad1e	173084	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (616)	COMPLETED	0	2024-10-21 05:12:56.508	3.8s	3.3s	98.1%	1.9 GB	1.9 GB	20.9 MB	61.4 KB
1565	3d/543486	173140	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (618)	COMPLETED	0	2024-10-21 05:12:56.529	3.7s	3.4s	97.4%	1.8 GB	1.8 GB	20.9 MB	61.4 KB
1562	48/1e365f	173060	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (615)	COMPLETED	0	2024-10-21 05:12:56.496	3.9s	3.5s	87.5%	1.7 GB	1.7 GB	20 MB	58.9 KB
1564	aa/c77d22	174682	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (617)	COMPLETED	0	2024-10-21 05:13:00.186	3.7s	3.2s	97.6%	1.8 GB	1.8 GB	20 MB	58.7 KB
1578	17/126395	174694	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (631)	COMPLETED	0	2024-10-21 05:13:00.198	3.7s	3.2s	98.3%	1.2 GB	1.2 GB	20 MB	59.2 KB
1568	e2/8341da	174817	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (621)	COMPLETED	0	2024-10-21 05:13:00.270	3.6s	3.2s	97.4%	1.8 GB	1.8 GB	20 MB	59.1 KB
1585	a6/fb7211	174825	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (638)	COMPLETED	0	2024-10-21 05:13:00.277	3.7s	3.3s	97.9%	1.9 GB	1.9 GB	20.9 MB	61 KB
1567	04/098b71	175005	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (620)	COMPLETED	0	2024-10-21 05:13:00.420	3.6s	3.3s	97.7%	1.9 GB	1.9 GB	20.9 MB	61.5 KB
1570	ed/5d700a	176338	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (623)	COMPLETED	0	2024-10-21 05:13:03.880	3.6s	3.2s	97.3%	1.2 GB	1.2 GB	20 MB	58.9 KB
1572	3c/e6e12c	176499	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (625)	COMPLETED	0	2024-10-21 05:13:03.943	3.6s	3.2s	97.4%	1.2 GB	1.2 GB	20 MB	58.8 KB
1569	d3/0dde6e	176334	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (622)	COMPLETED	0	2024-10-21 05:13:03.876	3.7s	3.3s	98.3%	1.9 GB	1.9 GB	20.9 MB	61.9 KB
1571	8e/2e98c9	176409	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (624)	COMPLETED	0	2024-10-21 05:13:03.913	3.7s	3.3s	97.9%	1.9 GB	1.9 GB	20.9 MB	61.6 KB
1573	00/82aa45	176604	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (626)	COMPLETED	0	2024-10-21 05:13:04.046	3.7s	3.4s	98.1%	1.8 GB	1.8 GB	20.9 MB	61.2 KB
1576	8f/737320	178014	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (629)	COMPLETED	0	2024-10-21 05:13:07.506	3.7s	3.2s	97.8%	1.8 GB	1.8 GB	20 MB	58.1 KB
1574	bb/4fc4b1	178124	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (627)	COMPLETED	0	2024-10-21 05:13:07.628	3.7s	3.2s	97.9%	1.8 GB	1.8 GB	20 MB	58.3 KB
1575	c0/9b8331	177995	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (628)	COMPLETED	0	2024-10-21 05:13:07.488	3.8s	3.3s	97.9%	1.8 GB	1.8 GB	20.9 MB	61.5 KB
1577	78/57bcc4	178165	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (630)	COMPLETED	0	2024-10-21 05:13:07.656	3.7s	3.3s	98.1%	1.8 GB	1.8 GB	20.9 MB	60.6 KB
1579	ee/365ada	178297	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (632)	COMPLETED	0	2024-10-21 05:13:07.743	3.7s	3.3s	98.2%	1.8 GB	1.8 GB	20.9 MB	61.9 KB
1584	48/c2c006	179746	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (637)	COMPLETED	0	2024-10-21 05:13:11.335	3.7s	3.2s	97.9%	1.2 GB	1.2 GB	20 MB	58.8 KB
1580	b7/2831d5	179723	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (633)	COMPLETED	0	2024-10-21 05:13:11.316	3.7s	3.2s	98.0%	1.8 GB	1.8 GB	20 MB	58.3 KB
1581	ec/6637a4	179645	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (634)	COMPLETED	0	2024-10-21 05:13:11.238	3.8s	3.3s	96.6%	1.8 GB	1.8 GB	20.9 MB	61.5 KB
1586	61/eb2e8a	179857	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (639)	COMPLETED	0	2024-10-21 05:13:11.413	3.6s	3.2s	98.0%	1.8 GB	1.8 GB	20 MB	59 KB
1583	3d/4d4db0	179844	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (636)	COMPLETED	0	2024-10-21 05:13:11.401	3.7s	3.3s	98.1%	1.9 GB	1.9 GB	20.9 MB	62 KB
1582	ad/bad6f7	181316	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (635)	COMPLETED	0	2024-10-21 05:13:15.003	3.6s	3.2s	97.4%	1.3 GB	1.3 GB	20 MB	59.1 KB
1592	84/a1bb0f	181360	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (645)	COMPLETED	0	2024-10-21 05:13:15.019	3.6s	3.2s	97.5%	1.2 GB	1.2 GB	20 MB	58 KB
1588	87/efc3fb	181310	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (641)	COMPLETED	0	2024-10-21 05:13:14.998	3.7s	3.3s	98.0%	1.8 GB	1.8 GB	20 MB	58.3 KB
1589	72/681037	181326	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (642)	COMPLETED	0	2024-10-21 05:13:15.008	3.7s	3.4s	96.7%	1.8 GB	1.8 GB	20.9 MB	61.2 KB
1605	f5/410568	181489	RUN_DNAmDeconv:DNAmDeconv:TEST_PREPROCESSING (658)	COMPLETED	0	2024-10-21 05:13:15.064	3.7s	3.4s	96.9%	1.8 GB	1.8 GB	20.9 MB	61.7 KB
