sample,LMC1,LMC2,tool,V1,V2,min_cpgs,min_counts
20M_mix_Bmap_CLBGA_4_rep47,,, PRMeth_RF,0.953,0.047,3,10
20M_mix_Bmap_CLBGA_4_rep48,,, PRMeth_RF,0.9515,0.0485,3,10
20M_mix_Bmap_CLBGA_4_rep49,,, PRMeth_RF,0.9524,0.0476,3,10
20M_mix_Bmap_CLBGA_4_rep5,,, PRMeth_RF,0.9531,0.0469,3,10
20M_mix_Bmap_CLBGA_4_rep50,,, PRMeth_RF,0.9529,0.0471,3,10
20M_mix_Bmap_CLBGA_4_rep51,,, PRMeth_RF,0.952,0.048,3,10
20M_mix_Bmap_CLBGA_4_rep52,,, PRMeth_RF,0.9516,0.0484,3,10
20M_mix_Bmap_CLBGA_4_rep53,,, PRMeth_RF,0.9537,0.0463,3,10
20M_mix_Bmap_CLBGA_4_rep54,,, PRMeth_RF,0.9521,0.0479,3,10
20M_mix_Bmap_CLBGA_4_rep55,,, PRMeth_RF,0.9523,0.0477,3,10
20M_mix_Bmap_CLBGA_4_rep56,,, PRMeth_RF,0.9521,0.0479,3,10
20M_mix_Bmap_CLBGA_4_rep57,,, PRMeth_RF,0.9528,0.0472,3,10
20M_mix_Bmap_CLBGA_4_rep58,,, PRMeth_RF,0.9535,0.0465,3,10
20M_mix_Bmap_CLBGA_4_rep59,,, PRMeth_RF,0.9522,0.0478,3,10
20M_mix_Bmap_CLBGA_4_rep6,,, PRMeth_RF,0.9528,0.0472,3,10
20M_mix_Bmap_CLBGA_4_rep60,,, PRMeth_RF,0.9536,0.0464,3,10
20M_mix_Bmap_CLBGA_4_rep7,,, PRMeth_RF,0.9528,0.0472,3,10
20M_mix_Bmap_CLBGA_4_rep8,,, PRMeth_RF,0.9526,0.0474,3,10
20M_mix_Bmap_CLBGA_4_rep9,,, PRMeth_RF,0.953,0.047,3,10
20M_mix_Bmap_CLBGA_5_rep1,,, PRMeth_RF,0.9428,0.0572,3,10
20M_mix_Bmap_CLBGA_5_rep10,,, PRMeth_RF,0.9415,0.0585,3,10
20M_mix_Bmap_CLBGA_5_rep11,,, PRMeth_RF,0.9404,0.0596,3,10
20M_mix_Bmap_CLBGA_5_rep12,,, PRMeth_RF,0.9406,0.0594,3,10
20M_mix_Bmap_CLBGA_5_rep13,,, PRMeth_RF,0.9417,0.0583,3,10
20M_mix_Bmap_CLBGA_5_rep14,,, PRMeth_RF,0.9415,0.0585,3,10
20M_mix_Bmap_CLBGA_5_rep15,,, PRMeth_RF,0.9413,0.0587,3,10
20M_mix_Bmap_CLBGA_5_rep16,,, PRMeth_RF,0.9408,0.0592,3,10
20M_mix_Bmap_CLBGA_5_rep17,,, PRMeth_RF,0.9394,0.0606,3,10
20M_mix_Bmap_CLBGA_5_rep18,,, PRMeth_RF,0.9411,0.0589,3,10
20M_mix_Bmap_CLBGA_5_rep19,,, PRMeth_RF,0.9411,0.0589,3,10
20M_mix_Bmap_CLBGA_5_rep2,,, PRMeth_RF,0.9406,0.0594,3,10
20M_mix_Bmap_CLBGA_5_rep20,,, PRMeth_RF,0.9409,0.0591,3,10
20M_mix_Bmap_CLBGA_5_rep21,,, PRMeth_RF,0.9403,0.0597,3,10
20M_mix_Bmap_CLBGA_5_rep22,,, PRMeth_RF,0.9418,0.0582,3,10
20M_mix_Bmap_CLBGA_5_rep23,,, PRMeth_RF,0.9418,0.0582,3,10
20M_mix_Bmap_CLBGA_5_rep24,,, PRMeth_RF,0.9397,0.0603,3,10
20M_mix_Bmap_CLBGA_5_rep25,,, PRMeth_RF,0.941,0.059,3,10
20M_mix_Bmap_CLBGA_5_rep26,,, PRMeth_RF,0.942,0.058,3,10
20M_mix_Bmap_CLBGA_5_rep27,,, PRMeth_RF,0.941,0.059,3,10
20M_mix_Bmap_CLBGA_5_rep28,,, PRMeth_RF,0.9393,0.0607,3,10
20M_mix_Bmap_CLBGA_5_rep29,,, PRMeth_RF,0.9411,0.0589,3,10
20M_mix_Bmap_CLBGA_5_rep3,,, PRMeth_RF,0.9423,0.0577,3,10
20M_mix_Bmap_CLBGA_5_rep30,,, PRMeth_RF,0.9405,0.0595,3,10
20M_mix_Bmap_CLBGA_5_rep31,,, PRMeth_RF,0.9411,0.0589,3,10
20M_mix_Bmap_CLBGA_5_rep32,,, PRMeth_RF,0.9417,0.0583,3,10
20M_mix_Bmap_CLBGA_5_rep33,,, PRMeth_RF,0.9417,0.0583,3,10
20M_mix_Bmap_CLBGA_5_rep34,,, PRMeth_RF,0.9401,0.0599,3,10
20M_mix_Bmap_CLBGA_5_rep35,,, PRMeth_RF,0.9405,0.0595,3,10
20M_mix_Bmap_CLBGA_5_rep36,,, PRMeth_RF,0.942,0.058,3,10
20M_mix_Bmap_CLBGA_5_rep37,,, PRMeth_RF,0.9405,0.0595,3,10
20M_mix_Bmap_CLBGA_5_rep38,,, PRMeth_RF,0.9401,0.0599,3,10
20M_mix_Bmap_CLBGA_5_rep39,,, PRMeth_RF,0.9403,0.0597,3,10
20M_mix_Bmap_CLBGA_5_rep4,,, PRMeth_RF,0.9409,0.0591,3,10
20M_mix_Bmap_CLBGA_5_rep40,,, PRMeth_RF,0.9399,0.0601,3,10
20M_mix_Bmap_CLBGA_5_rep41,,, PRMeth_RF,0.9428,0.0572,3,10
20M_mix_Bmap_CLBGA_5_rep42,,, PRMeth_RF,0.9408,0.0592,3,10
20M_mix_Bmap_CLBGA_5_rep43,,, PRMeth_RF,0.9414,0.0586,3,10
20M_mix_Bmap_CLBGA_5_rep44,,, PRMeth_RF,0.9406,0.0594,3,10
20M_mix_Bmap_CLBGA_5_rep45,,, PRMeth_RF,0.9414,0.0586,3,10
20M_mix_Bmap_CLBGA_5_rep46,,, PRMeth_RF,0.9408,0.0592,3,10
20M_mix_Bmap_CLBGA_5_rep47,,, PRMeth_RF,0.9419,0.0581,3,10
20M_mix_Bmap_CLBGA_5_rep48,,, PRMeth_RF,0.9398,0.0602,3,10
20M_mix_Bmap_CLBGA_5_rep49,,, PRMeth_RF,0.9409,0.0591,3,10
20M_mix_Bmap_CLBGA_5_rep5,,, PRMeth_RF,0.9412,0.0588,3,10
20M_mix_Bmap_CLBGA_5_rep50,,, PRMeth_RF,0.9414,0.0586,3,10
20M_mix_Bmap_CLBGA_5_rep51,,, PRMeth_RF,0.9404,0.0596,3,10
20M_mix_Bmap_CLBGA_5_rep52,,, PRMeth_RF,0.9397,0.0603,3,10
20M_mix_Bmap_CLBGA_5_rep53,,, PRMeth_RF,0.9416,0.0584,3,10
20M_mix_Bmap_CLBGA_5_rep54,,, PRMeth_RF,0.9402,0.0598,3,10
20M_mix_Bmap_CLBGA_5_rep55,,, PRMeth_RF,0.9403,0.0597,3,10
20M_mix_Bmap_CLBGA_5_rep56,,, PRMeth_RF,0.9402,0.0598,3,10
20M_mix_Bmap_CLBGA_5_rep57,,, PRMeth_RF,0.9406,0.0594,3,10
20M_mix_Bmap_CLBGA_5_rep58,,, PRMeth_RF,0.9419,0.0581,3,10
20M_mix_Bmap_CLBGA_5_rep59,,, PRMeth_RF,0.9405,0.0595,3,10
20M_mix_Bmap_CLBGA_5_rep6,,, PRMeth_RF,0.941,0.059,3,10
20M_mix_Bmap_CLBGA_5_rep60,,, PRMeth_RF,0.9422,0.0578,3,10
20M_mix_Bmap_CLBGA_5_rep7,,, PRMeth_RF,0.9417,0.0583,3,10
20M_mix_Bmap_CLBGA_5_rep8,,, PRMeth_RF,0.9409,0.0591,3,10
20M_mix_Bmap_CLBGA_5_rep9,,, PRMeth_RF,0.9412,0.0588,3,10
20M_mix_Bmap_CLBGA_50_rep1,,, PRMeth_RF,0.474,0.526,3,10
20M_mix_Bmap_CLBGA_50_rep10,,, PRMeth_RF,0.4716,0.5284,3,10
20M_mix_Bmap_CLBGA_50_rep11,,, PRMeth_RF,0.4731,0.5269,3,10
20M_mix_Bmap_CLBGA_50_rep12,,, PRMeth_RF,0.4722,0.5278,3,10
20M_mix_Bmap_CLBGA_50_rep13,,, PRMeth_RF,0.4717,0.5283,3,10
20M_mix_Bmap_CLBGA_50_rep14,,, PRMeth_RF,0.4722,0.5278,3,10
20M_mix_Bmap_CLBGA_50_rep15,,, PRMeth_RF,0.474,0.526,3,10
20M_mix_Bmap_CLBGA_50_rep16,,, PRMeth_RF,0.4704,0.5296,3,10
20M_mix_Bmap_CLBGA_50_rep17,,, PRMeth_RF,0.4752,0.5248,3,10
20M_mix_Bmap_CLBGA_50_rep18,,, PRMeth_RF,0.4725,0.5275,3,10
20M_mix_Bmap_CLBGA_50_rep19,,, PRMeth_RF,0.4716,0.5284,3,10
20M_mix_Bmap_CLBGA_50_rep2,,, PRMeth_RF,0.4736,0.5264,3,10
20M_mix_Bmap_CLBGA_50_rep20,,, PRMeth_RF,0.4722,0.5278,3,10
20M_mix_Bmap_CLBGA_50_rep21,,, PRMeth_RF,0.4725,0.5275,3,10
20M_mix_Bmap_CLBGA_50_rep22,,, PRMeth_RF,0.4718,0.5282,3,10
20M_mix_Bmap_CLBGA_50_rep23,,, PRMeth_RF,0.4723,0.5277,3,10
20M_mix_Bmap_CLBGA_50_rep24,,, PRMeth_RF,0.473,0.527,3,10
20M_mix_Bmap_CLBGA_50_rep25,,, PRMeth_RF,0.4732,0.5268,3,10
20M_mix_Bmap_CLBGA_50_rep26,,, PRMeth_RF,0.4736,0.5264,3,10
20M_mix_Bmap_CLBGA_50_rep27,,, PRMeth_RF,0.4733,0.5267,3,10
20M_mix_Bmap_CLBGA_50_rep28,,, PRMeth_RF,0.4722,0.5278,3,10
20M_mix_Bmap_CLBGA_50_rep29,,, PRMeth_RF,0.4722,0.5278,3,10
20M_mix_Bmap_CLBGA_50_rep3,,, PRMeth_RF,0.4729,0.5271,3,10
20M_mix_Bmap_CLBGA_50_rep30,,, PRMeth_RF,0.4744,0.5256,3,10
20M_mix_Bmap_CLBGA_50_rep31,,, PRMeth_RF,0.4722,0.5278,3,10
20M_mix_Bmap_CLBGA_50_rep32,,, PRMeth_RF,0.4704,0.5296,3,10
20M_mix_Bmap_CLBGA_50_rep33,,, PRMeth_RF,0.4726,0.5274,3,10
20M_mix_Bmap_CLBGA_50_rep34,,, PRMeth_RF,0.4726,0.5274,3,10
20M_mix_Bmap_CLBGA_50_rep35,,, PRMeth_RF,0.4715,0.5285,3,10
20M_mix_Bmap_CLBGA_50_rep36,,, PRMeth_RF,0.4729,0.5271,3,10
20M_mix_Bmap_CLBGA_50_rep37,,, PRMeth_RF,0.4703,0.5297,3,10
20M_mix_Bmap_CLBGA_50_rep38,,, PRMeth_RF,0.4709,0.5291,3,10
20M_mix_Bmap_CLBGA_50_rep39,,, PRMeth_RF,0.4734,0.5266,3,10
20M_mix_Bmap_CLBGA_50_rep4,,, PRMeth_RF,0.4757,0.5243,3,10
20M_mix_Bmap_CLBGA_50_rep40,,, PRMeth_RF,0.4728,0.5272,3,10
20M_mix_Bmap_CLBGA_50_rep41,,, PRMeth_RF,0.4751,0.5249,3,10
20M_mix_Bmap_CLBGA_50_rep42,,, PRMeth_RF,0.4715,0.5285,3,10
20M_mix_Bmap_CLBGA_50_rep43,,, PRMeth_RF,0.4715,0.5285,3,10
20M_mix_Bmap_CLBGA_50_rep44,,, PRMeth_RF,0.4731,0.5269,3,10
20M_mix_Bmap_CLBGA_50_rep45,,, PRMeth_RF,0.4737,0.5263,3,10
20M_mix_Bmap_CLBGA_50_rep46,,, PRMeth_RF,0.4735,0.5265,3,10
20M_mix_Bmap_CLBGA_50_rep47,,, PRMeth_RF,0.4741,0.5259,3,10
20M_mix_Bmap_CLBGA_50_rep48,,, PRMeth_RF,0.4705,0.5295,3,10
20M_mix_Bmap_CLBGA_50_rep49,,, PRMeth_RF,0.4732,0.5268,3,10
20M_mix_Bmap_CLBGA_50_rep5,,, PRMeth_RF,0.4709,0.5291,3,10
20M_mix_Bmap_CLBGA_50_rep50,,, PRMeth_RF,0.4742,0.5258,3,10
20M_mix_Bmap_CLBGA_50_rep51,,, PRMeth_RF,0.4707,0.5293,3,10
20M_mix_Bmap_CLBGA_50_rep52,,, PRMeth_RF,0.47,0.53,3,10
20M_mix_Bmap_CLBGA_50_rep53,,, PRMeth_RF,0.4717,0.5283,3,10
20M_mix_Bmap_CLBGA_50_rep54,,, PRMeth_RF,0.4741,0.5259,3,10
20M_mix_Bmap_CLBGA_50_rep55,,, PRMeth_RF,0.4725,0.5275,3,10
20M_mix_Bmap_CLBGA_50_rep56,,, PRMeth_RF,0.4706,0.5294,3,10
20M_mix_Bmap_CLBGA_50_rep57,,, PRMeth_RF,0.4716,0.5284,3,10
20M_mix_Bmap_CLBGA_50_rep58,,, PRMeth_RF,0.4711,0.5289,3,10
20M_mix_Bmap_CLBGA_50_rep59,,, PRMeth_RF,0.471,0.529,3,10
20M_mix_Bmap_CLBGA_50_rep6,,, PRMeth_RF,0.4714,0.5286,3,10
20M_mix_Bmap_CLBGA_50_rep60,,, PRMeth_RF,0.4731,0.5269,3,10
20M_mix_Bmap_CLBGA_50_rep7,,, PRMeth_RF,0.4723,0.5277,3,10
20M_mix_Bmap_CLBGA_50_rep8,,, PRMeth_RF,0.4711,0.5289,3,10
20M_mix_Bmap_CLBGA_50_rep9,,, PRMeth_RF,0.4713,0.5287,3,10
